November 6, 2018 General Election

Report generated on: Tuesday, November 20, 2018 at 03:51:18 PM


*** Governor - CALIFORNIA (100)
Precinct Totals
PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	JOHN H. COX	GAVIN NEWSOM	Under Vote	Over Vote
Pct 1153	VBM	1153	1	951	415	43.64	61	130	49	20	131	75	14	34	1	31	28	17	24	97	72	37	116	23	10	0	257	21
Pct 1154 MB	Election Day	1154	1	0	0	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pct 1154 MB	VBM	1154	1	0	0	0.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pct 7001	Election Day	7001	1	776	175	22.55	16	59	2	2	56	22	3	20	0	30	14	8	6	33	14	13	55	5	7	0	154	6
Pct 7001	VBM	7001	1	776	429	55.28	45	155	19	9	146	69	8	48	2	92	14	16	12	85	38	15	145	28	11	0	297	24
Pct 7002	Election Day	7002	1	706	176	24.93	14	71	5	5	61	29	4	19	0	26	3	9	5	39	12	22	70	12	10	0	112	0
Pct 7002	VBM	7002	1	706	332	47.03	22	125	11	6	114	39	6	33	2	64	13	16	13	64	44	29	105	15	15	4	244	21
Pct 7003	Election Day	7003	1	884	238	26.92	19	86	7	6	84	22	6	27	0	41	4	9	5	44	32	18	72	8	12	0	203	9
Pct 7003	VBM	7003	1	884	498	56.33	50	221	18	16	141	88	13	67	0	120	5	12	13	113	51	26	183	25	12	0	287	18
Pct 7004	Election Day	7004	1	881	239	27.13	14	86	11	6	79	28	2	24	1	54	8	6	9	53	33	16	71	19	8	0	186	3
Pct 7004	VBM	7004	1	881	496	56.30	46	215	30	10	162	77	5	43	0	116	12	12	8	111	61	38	168	34	17	0	317	3
Pct 7005	Election Day	7005	1	847	253	29.87	27	110	5	2	98	34	3	16	0	34	6	5	7	44	19	24	104	16	3	0	196	6
Pct 7005	VBM	7005	1	847	480	56.67	80	190	20	5	159	55	10	45	1	110	7	16	12	104	67	28	154	23	9	0	339	9
Pct 7006	Election Day	7006	1	917	254	27.70	19	116	4	4	104	37	10	12	0	28	13	15	6	36	16	22	112	16	5	0	178	6
Pct 7006	VBM	7006	1	917	442	48.20	41	195	27	5	190	64	12	34	1	77	14	12	13	84	37	22	192	29	9	0	244	21
Pct 7007	Election Day	7007	1	949	282	29.72	24	127	6	2	103	47	3	28	0	57	10	12	4	48	24	19	118	8	5	2	199	0
Pct 7007	VBM	7007	1	949	516	54.37	49	197	20	8	162	57	14	57	0	117	8	23	18	111	65	30	166	27	12	1	385	15
Pct 7008	Election Day	7008	1	932	264	28.33	39	113	5	5	89	36	4	18	2	50	4	9	11	58	26	12	94	7	6	5	199	0
Pct 7008	VBM	7008	1	932	546	58.58	68	202	21	2	142	91	12	49	0	112	9	14	15	112	70	44	173	17	16	1	435	21
Pct 7009	Election Day	7009	1	905	185	20.44	17	63	9	4	70	28	6	17	1	32	9	8	7	36	17	22	70	11	8	0	117	3
Pct 7009	VBM	7009	1	905	513	56.69	60	211	22	17	178	79	16	32	2	111	14	16	16	103	57	23	185	30	11	3	341	9
Pct 7011	Election Day	7011	1	985	203	20.61	28	68	6	2	69	25	7	17	7	39	14	2	9	35	28	23	61	6	6	0	142	15
Pct 7011	VBM	7011	1	985	294	29.85	43	112	20	9	94	45	8	29	1	63	13	5	7	53	25	24	119	6	5	0	183	18
Pct 7012	Election Day	7012	1	1109	313	28.22	36	121	10	7	100	45	10	23	1	64	11	15	10	61	29	33	114	14	20	0	212	3
Pct 7012	VBM	7012	1	1109	594	53.56	51	235	29	13	168	105	15	53	2	124	22	21	19	140	57	36	195	31	23	1	421	9
Pct 7013	Election Day	7013	1	956	265	27.72	19	77	8	8	77	26	3	28	2	59	5	9	9	58	21	23	73	8	8	1	258	15
Pct 7013	VBM	7013	1	956	501	52.41	48	185	22	9	138	65	13	73	1	129	10	12	11	136	52	31	147	28	18	4	341	18
Pct 7014	Election Day	7014	1	1460	366	25.07	35	107	22	10	115	47	5	27	0	70	13	16	19	70	41	41	105	17	18	0	314	6
Pct 7014	VBM	7014	1	1460	801	54.86	89	299	36	9	249	106	13	93	5	196	15	19	21	197	92	44	249	44	20	1	591	6
Pct 7015 MB	Election Day	7015	1	95	2	2.11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	3	0
Pct 7015 MB	VBM	7015	1	95	44	46.32	4	19	2	2	18	10	0	2	0	5	1	0	0	7	3	5	20	4	2	0	22	6
Pct 7016	Election Day	7016	1	918	171	18.63	30	57	6	2	52	14	1	11	8	32	20	3	5	31	14	25	50	5	1	1	124	21
Pct 7016	VBM	7016	1	918	280	30.50	18	87	48	10	67	60	15	17	4	43	14	7	4	53	38	17	85	10	3	4	218	18
Pct 7017	Election Day	7017	1	754	149	19.76	22	59	4	7	30	23	6	18	5	33	9	6	5	22	4	20	51	3	3	0	93	24
Pct 7017	VBM	7017	1	754	252	33.42	39	103	11	4	68	45	5	24	3	41	10	6	5	34	15	35	99	7	4	0	141	51
Pct 7018	Election Day	7018	1	977	154	15.76	16	51	13	2	33	30	6	12	6	21	14	9	3	28	15	27	57	6	4	0	91	18
Pct 7018	VBM	7018	1	977	448	45.85	44	124	75	19	105	98	25	52	3	93	23	12	21	131	56	27	105	17	8	0	300	9
Pct 7019	Election Day	7019	1	899	182	20.24	24	63	7	3	62	18	5	17	2	34	9	3	8	40	13	19	59	9	2	3	131	15
Pct 7019	VBM	7019	1	899	413	45.94	40	123	43	20	93	98	9	38	3	82	16	11	17	88	44	43	116	12	9	0	301	33
Pct 7021	Election Day	7021	1	947	184	19.43	13	77	5	5	54	33	5	21	2	31	13	5	5	26	11	23	78	11	4	1	111	15
Pct 7021	VBM	7021	1	947	305	32.21	34	120	13	11	78	61	13	35	2	66	17	8	5	60	32	32	115	17	2	3	161	30
Pct 7022	Election Day	7022	1	945	214	22.65	35	74	10	9	57	35	9	17	3	41	13	8	7	28	12	33	82	13	4	0	125	27
Pct 7022	VBM	7022	1	945	351	37.14	60	130	32	6	103	68	14	41	7	57	18	10	9	77	35	44	114	18	6	3	165	36
Pct 7023	Election Day	7023	1	928	177	19.07	18	58	7	4	50	29	6	19	4	35	13	5	9	17	12	29	64	7	4	0	117	27
Pct 7023	VBM	7023	1	928	400	43.10	53	154	20	9	105	69	9	35	9	90	11	8	9	97	37	60	143	7	10	7	237	21
Pct 7024	Election Day	7024	1	414	70	16.91	10	14	2	4	10	7	7	6	1	12	3	3	2	10	3	6	28	2	2	1	71	6
Pct 7024	VBM	7024	1	414	78	18.84	8	26	10	4	14	15	5	12	1	13	6	1	5	17	6	6	28	4	2	0	36	15
Pct 7025	Election Day	7025	1	477	85	17.82	9	27	2	0	20	12	2	12	1	12	9	1	2	9	4	13	33	2	0	0	76	9
Pct 7025	VBM	7025	1	477	128	26.83	11	58	8	1	30	25	2	15	5	32	4	3	4	22	15	17	41	7	3	3	63	18
Pct 7026	Election Day	7026	1	1011	149	14.74	23	34	15	1	40	22	4	10	3	31	12	11	8	37	16	19	34	5	4	0	112	6
Pct 7026	VBM	7026	1	1011	455	45.00	35	116	92	36	100	100	21	36	4	70	11	18	20	133	67	32	90	14	13	3	312	39
Pct 7027	Election Day	7027	1	869	195	22.44	19	67	11	6	50	37	9	12	4	40	16	3	9	34	17	30	62	3	4	1	142	9
Pct 7027	VBM	7027	1	869	353	40.62	47	118	41	11	88	81	9	37	5	60	16	21	20	73	48	52	95	16	12	4	181	27
Pct 7028	Election Day	7028	1	850	212	24.94	36	83	11	5	59	46	12	23	7	50	12	8	6	33	12	30	85	14	7	2	92	6
Pct 7028	VBM	7028	1	850	282	33.18	51	110	23	9	67	60	11	28	4	52	12	8	6	51	32	26	106	11	4	1	165	9
Pct 7029	Election Day	7029	1	901	183	20.31	27	61	8	3	32	32	9	22	5	42	10	4	1	21	9	25	69	7	3	1	149	6
Pct 7029	VBM	7029	1	901	251	27.86	24	108	11	10	67	52	10	22	5	51	12	10	14	47	23	22	102	12	3	2	122	21
Pct 7030	Election Day	7030	1	759	118	15.55	9	28	15	1	33	24	4	9	3	18	14	13	5	36	18	13	29	2	6	1	73	0
Pct 7030	VBM	7030	1	759	357	47.04	29	84	77	20	85	67	22	39	6	46	14	17	23	99	69	19	67	12	17	0	238	21
Pct 7031	Election Day	7031	1	641	91	14.20	12	21	7	2	23	11	1	7	2	16	3	4	1	18	9	14	20	3	11	0	79	9
Pct 7031	VBM	7031	1	641	308	48.05	33	75	34	21	79	43	23	34	6	57	20	16	9	103	45	28	59	16	12	4	189	24
Pct 7032	Election Day	7032	1	904	173	19.14	26	64	10	10	48	24	2	17	2	35	16	3	5	26	9	35	57	10	4	3	107	12
Pct 7032	VBM	7032	1	904	316	34.96	37	110	31	11	78	53	20	24	6	55	10	11	23	69	37	34	90	13	9	1	160	60
Pct 7033	Election Day	7033	1	798	191	23.93	26	55	2	7	50	31	5	20	5	42	20	12	7	24	12	27	54	12	5	1	117	30
Pct 7033	VBM	7033	1	798	247	30.95	38	79	19	5	72	46	7	14	8	54	13	6	14	45	27	26	83	10	9	0	130	39
Pct 7034	Election Day	7034	1	958	197	20.56	16	69	4	10	33	37	12	19	11	33	20	5	6	20	8	28	74	6	5	0	151	24
Pct 7034	VBM	7034	1	958	201	20.98	37	82	10	4	34	50	8	21	4	37	6	4	3	27	10	30	87	8	5	0	100	30
Pct 7035	Election Day	7035	1	606	122	20.13	9	39	6	4	31	16	2	21	4	32	11	3	3	23	9	23	42	6	3	0	70	9
Pct 7035	VBM	7035	1	606	262	43.23	31	88	21	6	67	60	11	26	4	77	10	9	8	58	28	28	89	15	12	1	110	27
Pct 7036	Election Day	7036	1	921	117	12.70	13	28	2	1	42	17	8	9	3	14	30	9	9	29	11	10	34	4	4	5	60	9
Pct 7036	VBM	7036	1	921	342	37.13	39	96	42	12	94	53	14	29	1	61	30	18	17	95	48	37	80	12	13	2	200	27
Pct 7037	Election Day	7037	1	735	134	18.23	20	31	3	4	25	10	3	19	9	30	11	4	3	21	4	27	44	9	4	3	124	6
Pct 7037	VBM	7037	1	735	98	13.33	14	28	8	0	22	10	4	6	2	15	10	7	0	10	12	10	25	5	2	3	89	15
Pct 7038	Election Day	7038	1	911	135	14.82	19	26	11	1	42	12	3	21	5	22	22	7	8	29	9	15	40	3	0	1	106	3
Pct 7038	VBM	7038	1	911	351	38.53	37	80	68	25	79	54	19	41	5	74	20	15	11	80	41	33	83	5	11	3	239	36
Pct 7039	Election Day	7039	1	784	178	22.70	28	53	6	4	57	21	4	14	4	27	23	7	10	35	25	21	61	11	6	2	112	3
Pct 7039	VBM	7039	1	784	306	39.03	42	96	43	9	80	55	15	29	6	43	20	11	15	87	47	26	73	15	7	12	169	9
Pct 7041 MB	Election Day	7041	1	61	2	3.28	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0
Pct 7041 MB	VBM	7041	1	61	33	54.10	5	15	3	4	12	5	1	3	1	2	1	1	0	12	2	2	11	0	1	0	18	0
Pct 7042	Election Day	7042	1	639	118	18.47	14	35	4	2	41	11	5	17	4	18	16	8	3	16	17	18	33	9	3	0	71	9
Pct 7042	VBM	7042	1	639	258	40.38	36	101	20	9	58	46	4	23	2	41	13	14	11	59	29	26	75	16	7	0	163	24
Pct 7043	Election Day	7043	1	957	175	18.29	23	62	10	2	63	22	5	14	11	34	18	8	8	30	9	23	69	6	2	0	94	12
Pct 7043	VBM	7043	1	957	404	42.22	70	121	40	21	131	67	12	38	4	69	37	6	19	91	53	39	114	16	4	0	230	30
Pct 7044	Election Day	7044	1	827	167	20.19	29	37	7	5	38	17	9	25	9	40	18	9	6	16	14	32	56	9	3	0	107	12
Pct 7044	VBM	7044	1	827	193	23.34	27	52	23	9	42	30	10	21	6	44	20	9	3	26	7	18	54	11	9	3	116	42
Pct 7045	Election Day	7045	1	779	120	15.40	18	28	10	4	38	8	4	7	2	20	6	2	2	27	8	12	35	3	1	1	121	3
Pct 7045	VBM	7045	1	779	344	44.16	32	62	95	11	80	49	9	19	5	50	13	16	14	103	41	27	66	7	6	5	289	24
Pct 7046	Election Day	7046	1	402	94	23.38	14	24	3	0	32	14	9	6	1	12	10	6	4	15	9	17	26	5	3	0	57	15
Pct 7046	VBM	7046	1	402	175	43.53	22	52	20	3	41	27	9	12	2	31	4	9	11	36	25	18	52	10	2	2	116	12
Pct 7047	Election Day	7047	1	823	119	14.46	16	31	8	1	44	11	3	11	4	17	22	3	8	29	13	16	29	4	1	0	80	6
Pct 7047	VBM	7047	1	823	388	47.14	42	97	62	17	117	82	17	37	8	61	29	7	19	101	64	38	92	14	11	2	229	15
Pct 7048	Election Day	7048	1	858	150	17.48	21	42	7	1	46	26	9	12	4	38	12	6	5	29	17	31	44	3	6	0	85	3
Pct 7048	VBM	7048	1	858	318	37.06	42	81	50	14	78	58	17	43	4	58	16	14	14	78	28	33	74	15	8	5	194	27
Pct 7049	Election Day	7049	1	792	172	21.72	22	29	18	10	45	20	4	14	6	37	22	7	15	43	19	16	35	5	2	0	129	21
Pct 7049	VBM	7049	1	792	305	38.51	32	88	68	15	74	43	16	22	5	40	14	14	19	92	48	25	51	7	10	0	211	15
Pct 7051	Election Day	7051	1	861	114	13.24	11	31	12	8	36	18	2	10	0	18	7	2	1	27	8	8	30	4	2	0	95	9
Pct 7051	VBM	7051	1	861	380	44.13	31	79	90	20	89	70	20	34	3	64	20	9	14	110	51	38	64	12	9	4	279	27
Pct 7052	Election Day	7052	1	852	161	18.90	13	47	13	7	41	29	5	16	4	28	14	8	6	29	18	16	54	2	7	0	117	6
Pct 7052	VBM	7052	1	852	402	47.18	37	106	65	19	90	91	18	36	2	60	21	21	20	91	37	41	103	9	16	0	302	21
Pct 7053	Election Day	7053	1	548	102	18.61	11	20	7	3	29	9	4	13	1	24	3	4	6	21	8	14	23	5	6	0	89	3
Pct 7053	VBM	7053	1	548	278	50.73	28	80	29	12	58	55	8	23	3	57	8	14	15	73	30	33	69	9	8	3	201	18
Pct 7054	Election Day	7054	1	1073	214	19.94	25	77	5	5	57	45	7	20	3	38	23	5	7	30	17	32	78	8	4	0	126	27
Pct 7054	VBM	7054	1	1073	410	38.21	49	131	29	8	120	76	18	41	6	71	24	22	11	71	47	62	118	19	21	2	230	45
Pct 7055	Election Day	7055	1	808	188	23.27	14	46	10	2	49	26	4	28	1	43	6	9	1	59	15	21	44	15	11	4	156	0
Pct 7055	VBM	7055	1	808	440	54.46	39	126	53	20	134	65	11	25	3	95	14	15	22	110	54	37	115	27	18	0	331	6
Pct 7101 MB	Election Day	7101	1	155	5	3.23	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	6	0
Pct 7101 MB	VBM	7101	1	155	120	77.42	8	65	3	1	35	29	3	15	0	20	1	1	4	25	10	10	56	6	2	1	65	0
Pct 7201	Election Day	7201	1	936	245	26.18	14	66	11	6	47	30	6	42	1	51	8	1	16	45	25	13	50	3	12	0	273	12
Pct 7201	VBM	7201	1	936	518	55.34	46	158	29	9	115	103	11	68	2	108	15	24	12	106	82	38	131	21	17	3	432	18
Pct 7202	Election Day	7202	1	850	225	26.47	21	59	16	10	47	24	3	31	0	44	5	12	9	37	27	20	33	6	11	0	263	0
Pct 7202	VBM	7202	1	850	431	50.71	34	115	32	17	98	61	2	53	2	72	11	24	16	102	70	41	73	13	21	3	412	9
Pct 7203	Election Day	7203	1	921	289	31.38	30	93	18	5	72	22	3	50	1	61	12	17	11	57	29	21	52	11	14	3	273	6
Pct 7203	VBM	7203	1	921	423	45.93	47	138	15	10	102	63	16	43	1	94	13	14	16	84	47	19	96	10	15	1	419	9
Pct 7204	Election Day	7204	1	918	233	25.38	22	78	9	5	49	29	4	25	1	46	2	16	6	38	30	22	47	8	6	0	253	3
Pct 7204	VBM	7204	1	918	531	57.84	51	161	24	15	111	90	6	69	0	142	7	26	16	102	103	51	135	11	22	0	439	3
Pct 7205	Election Day	7205	1	875	249	28.46	8	76	10	4	59	32	4	38	2	59	8	7	5	44	28	23	57	10	8	0	259	3
Pct 7205	VBM	7205	1	875	485	55.43	47	155	23	12	102	82	8	64	1	100	7	20	14	77	82	41	116	14	14	2	465	9
Pct 7206	Election Day	7206	1	378	134	35.45	13	56	4	4	33	25	2	15	4	15	7	4	2	21	14	14	41	1	7	0	111	6
Pct 7206	VBM	7206	1	378	191	50.53	20	59	8	2	58	23	3	22	1	41	10	8	7	37	27	11	38	7	12	0	170	3
Pct 7207	Election Day	7207	1	812	194	23.89	12	63	12	5	63	17	6	23	2	30	10	11	8	36	21	25	41	7	9	0	181	6
Pct 7207	VBM	7207	1	812	433	53.33	29	118	40	13	100	58	17	35	3	77	10	14	14	78	56	39	91	22	12	0	422	36
Pct 7208	Election Day	7208	1	600	111	18.50	10	34	5	4	35	13	4	9	1	12	7	7	1	17	11	5	34	5	3	0	116	3
Pct 7208	VBM	7208	1	600	328	54.67	24	114	26	12	95	62	3	28	1	52	8	13	11	70	54	32	80	17	14	0	262	9
Pct 7209	Election Day	7209	1	626	107	17.09	10	30	9	6	31	14	1	7	3	18	2	3	4	18	13	11	17	6	5	0	104	9
Pct 7209	VBM	7209	1	626	423	67.57	57	137	39	9	74	64	6	65	0	82	4	8	11	64	92	24	104	11	11	1	388	12
Pct 7301	Election Day	7301	1	1016	228	22.44	17	55	32	12	75	29	5	14	1	31	14	8	14	32	13	37	53	8	15	9	195	15
Pct 7301	VBM	7301	1	1016	435	42.81	38	120	49	25	117	72	10	50	4	53	15	20	23	96	53	42	88	16	25	0	341	45
Pct 7302	Election Day	7302	1	814	188	23.10	21	52	19	12	52	22	8	20	1	24	6	7	10	35	26	16	47	7	17	0	162	0
Pct 7302	VBM	7302	1	814	458	56.27	46	131	45	26	91	76	15	42	1	99	8	26	21	93	77	34	103	19	12	0	379	24
Pct 7303	Election Day	7303	1	1042	280	26.87	29	76	24	9	90	25	4	30	4	46	5	12	11	42	19	24	67	8	5	0	292	18
Pct 7303	VBM	7303	1	1042	482	46.26	49	138	48	22	132	76	5	54	3	87	9	20	12	98	76	40	133	19	23	0	393	3
Pct 7304	Election Day	7304	1	1002	278	27.74	17	81	24	13	63	45	6	32	2	40	10	8	13	55	33	25	73	8	11	2	261	12
Pct 7304	VBM	7304	1	1002	493	49.20	49	129	43	14	123	65	13	75	6	115	10	25	18	130	72	35	103	17	28	2	398	6
Pct 7305	Election Day	7305	1	871	239	27.44	17	62	20	9	57	35	6	24	1	43	2	16	7	38	34	39	61	5	17	0	215	9
Pct 7305	VBM	7305	1	871	459	52.70	50	124	19	14	100	66	6	57	2	105	6	20	24	88	69	28	101	7	10	1	459	21
Pct 7306	Election Day	7306	1	1056	317	30.02	32	94	20	10	110	43	6	38	1	45	11	11	14	69	30	24	69	6	12	2	301	3
Pct 7306	VBM	7306	1	1056	496	46.97	48	135	44	18	121	67	13	52	1	82	11	14	20	118	55	43	99	7	22	4	499	15
Pct 7307	Election Day	7307	1	767	209	27.25	22	66	14	3	69	24	3	24	1	38	7	8	5	46	24	22	61	12	7	3	162	6
Pct 7307	VBM	7307	1	767	345	44.98	27	96	30	10	106	62	6	29	4	65	7	10	10	84	49	24	92	7	9	0	299	3
Pct 7308	Election Day	7308	1	603	177	29.35	17	54	17	9	43	30	7	12	2	29	7	9	7	19	20	16	45	9	7	1	168	3
Pct 7308	VBM	7308	1	603	313	51.91	32	93	28	3	68	58	6	28	1	68	10	8	11	61	56	19	79	9	15	0	268	6
Pct 7309	Election Day	7309	1	884	260	29.41	19	77	16	4	80	41	3	23	3	40	14	12	7	39	24	18	68	6	14	0	266	6
Pct 7309	VBM	7309	1	884	439	49.66	44	120	39	12	103	58	13	42	2	73	10	26	23	78	58	40	95	14	20	1	431	3
Pct 7311	Election Day	7311	1	917	266	29.01	27	87	16	10	69	39	2	29	3	44	12	11	8	49	31	13	63	6	8	0	265	0
Pct 7311	VBM	7311	1	917	448	48.85	34	129	41	11	116	59	12	66	4	108	9	8	16	114	79	34	108	15	18	3	357	12
Pct 7312	Election Day	7312	1	821	203	24.73	14	66	22	10	50	30	2	20	2	35	8	6	5	42	21	13	48	8	5	0	199	3
Pct 7312	VBM	7312	1	821	470	57.25	36	113	42	18	73	70	9	76	0	108	7	22	15	110	78	32	78	16	12	0	483	3
Pct 7313	Election Day	7313	1	968	224	23.14	15	71	23	10	65	29	4	18	1	35	9	7	5	34	26	14	61	10	5	5	219	6
Pct 7313	VBM	7313	1	968	485	50.10	58	123	58	27	134	81	18	42	2	89	10	22	20	110	75	24	106	13	17	0	402	9
Pct 7314	Election Day	7314	1	787	125	15.88	13	29	20	7	37	20	4	9	2	17	5	7	6	25	14	11	24	4	6	3	112	0
Pct 7314	VBM	7314	1	787	271	34.43	20	66	61	26	78	51	10	21	1	48	7	8	4	54	28	14	55	10	8	0	240	9
Pct 7315	Election Day	7315	1	760	220	28.95	19	65	27	5	72	26	4	16	1	28	3	5	8	34	21	31	63	13	14	1	201	9
Pct 7315	VBM	7315	1	760	282	37.11	27	83	25	12	82	51	6	21	2	49	9	9	12	54	33	20	64	14	13	0	248	6
Pct 7316	Election Day	7316	1	853	205	24.03	12	61	17	7	78	24	6	12	1	21	13	6	10	27	21	20	50	8	6	0	212	3
Pct 7316	VBM	7316	1	853	367	43.02	27	104	66	18	106	57	10	34	2	38	16	17	8	79	55	23	94	15	11	1	311	6
Pct 7317	Election Day	7317	1	904	189	20.91	17	49	22	2	53	31	7	18	1	34	2	5	9	34	21	18	47	14	6	0	174	3
Pct 7317	VBM	7317	1	904	454	50.22	48	125	44	25	107	78	4	50	2	94	23	16	13	96	73	30	102	19	12	1	382	18
Pct 7318	Election Day	7318	1	727	179	24.62	16	52	19	5	42	20	6	16	2	27	7	5	6	33	10	14	40	2	8	0	207	0
Pct 7318	VBM	7318	1	727	389	53.51	38	111	49	31	96	70	12	50	4	60	7	10	7	89	61	22	84	15	12	0	327	12
Pct 7319	Election Day	7319	1	1079	298	27.62	14	84	24	14	86	55	14	27	3	48	14	12	7	55	33	24	75	10	9	0	274	9
Pct 7319	VBM	7319	1	1079	516	47.82	46	140	56	18	139	62	10	54	4	87	17	10	19	122	54	34	107	20	15	0	507	15
Pct 7321	Election Day	7321	1	671	149	22.21	9	38	24	0	37	25	3	13	2	10	3	3	7	29	11	14	36	10	7	7	159	0
Pct 7321	VBM	7321	1	671	286	42.62	26	80	44	13	71	58	5	24	1	43	6	9	8	59	35	20	68	19	6	5	234	21
Pct 7322	Election Day	7322	1	874	64	7.32	5	18	14	8	27	3	1	5	0	4	2	4	2	11	3	7	16	1	2	0	50	9
Pct 7322	VBM	7322	1	874	337	38.56	24	65	86	44	72	95	16	21	1	50	5	6	10	85	36	18	40	7	4	0	296	30
Pct 7323	Election Day	7323	1	950	234	24.63	23	57	21	9	65	23	6	22	0	30	14	10	9	44	29	16	50	8	9	0	254	3
Pct 7323	VBM	7323	1	950	455	47.89	54	118	44	19	100	78	9	51	3	85	4	21	16	98	58	36	93	16	26	0	418	12
Pct 7324	Election Day	7324	1	755	189	25.03	10	43	21	5	58	21	1	15	2	20	7	7	4	32	23	21	36	6	12	0	214	6
Pct 7324	VBM	7324	1	755	364	48.21	30	102	53	18	93	54	8	48	1	56	9	13	13	84	43	26	84	18	15	0	300	18
Pct 7325	Election Day	7325	1	904	240	26.55	16	64	26	14	56	35	2	19	2	44	13	7	12	47	26	19	52	9	11	0	246	0
Pct 7325	VBM	7325	1	904	436	48.23	39	141	31	13	121	83	9	51	2	81	7	14	13	103	62	28	102	15	15	6	354	9
Pct 7326	Election Day	7326	1	876	199	22.72	14	58	24	8	66	30	7	20	1	32	2	11	9	38	21	24	50	8	8	0	160	6
Pct 7326	VBM	7326	1	876	429	48.97	35	107	54	19	103	90	12	34	3	68	6	17	17	89	57	28	89	12	18	0	393	30
Pct 7327	Election Day	7327	1	699	71	10.16	1	24	12	7	24	12	3	5	1	10	0	2	4	13	9	5	14	2	3	0	62	0
Pct 7327	VBM	7327	1	699	276	39.48	18	49	84	39	69	59	15	13	3	32	9	16	10	52	56	15	36	8	5	2	232	9
Pct 7328	Election Day	7328	1	973	94	9.66	9	19	25	6	23	10	0	3	1	9	3	6	3	7	7	7	13	4	5	1	124	3
Pct 7328	VBM	7328	1	973	394	40.49	33	78	95	47	101	119	10	46	2	36	19	13	8	71	73	29	55	7	8	0	311	21
Pct 7329	Election Day	7329	1	640	112	17.50	6	30	8	4	38	14	0	13	2	17	4	9	5	18	12	10	26	3	7	0	110	0
Pct 7329	VBM	7329	1	640	321	50.16	31	74	47	23	62	52	12	24	3	56	15	14	15	78	49	26	55	7	21	1	271	12
Pct 7331	Election Day	7331	1	852	213	25.00	22	53	6	8	41	28	8	29	2	35	8	10	7	40	24	18	32	5	12	6	236	12
Pct 7331	VBM	7331	1	852	461	54.11	41	124	38	16	98	88	9	31	2	67	7	27	25	84	69	43	113	12	24	0	429	27
Pct 7332	Election Day	7332	1	834	223	26.74	18	64	16	12	79	32	5	15	0	18	8	6	9	42	23	18	60	18	14	0	203	9
Pct 7332	VBM	7332	1	834	364	43.65	43	139	49	15	121	69	7	27	1	41	5	15	10	65	36	29	118	28	12	1	249	9
Pct 7333	Election Day	7333	1	1044	295	28.26	32	79	18	12	109	44	7	17	0	37	6	8	10	53	41	30	74	12	12	0	278	6
Pct 7333	VBM	7333	1	1044	543	52.01	60	186	62	22	169	101	17	46	1	81	14	27	19	115	56	45	145	30	26	2	381	9
Pct 7334	Election Day	7334	1	881	199	22.59	11	70	9	8	54	26	5	15	0	23	4	7	11	35	10	16	56	6	7	0	221	3
Pct 7334	VBM	7334	1	881	462	52.44	55	136	46	16	117	93	9	49	6	71	8	27	15	99	51	30	129	14	18	2	365	15
Pct 7335	Election Day	7335	1	970	225	23.20	21	69	16	9	70	41	3	26	3	38	4	6	4	44	21	23	55	7	7	0	202	6
Pct 7335	VBM	7335	1	970	523	53.92	52	146	44	24	125	74	12	57	6	101	12	17	25	104	80	54	129	17	24	1	438	18
Pct 7336	Election Day	7336	1	955	236	24.71	15	67	20	10	66	31	7	22	1	34	7	11	12	37	24	24	48	6	6	0	260	3
Pct 7336	VBM	7336	1	955	523	54.76	49	133	37	23	114	87	12	62	5	97	14	21	18	111	57	38	112	18	19	7	517	9
Pct 7337	Election Day	7337	1	851	178	20.92	14	53	24	5	46	23	4	21	1	27	3	8	10	34	17	18	33	16	7	0	164	6
Pct 7337	VBM	7337	1	851	464	54.52	47	111	49	13	108	74	16	53	0	91	9	19	23	103	73	38	97	11	14	5	399	30
Pct 7338	Election Day	7338	1	915	153	16.72	14	36	22	8	55	23	5	15	5	21	10	5	7	36	15	14	34	5	6	1	107	12
Pct 7338	VBM	7338	1	915	426	46.56	34	85	99	44	79	97	16	33	6	54	10	21	11	81	71	30	57	10	21	2	396	18
Pct 7339	Election Day	7339	1	669	174	26.01	14	34	16	10	60	16	4	19	2	29	8	6	8	41	15	15	37	7	12	0	163	6
Pct 7339	VBM	7339	1	669	309	46.19	41	95	41	18	101	56	10	20	0	44	9	15	10	57	39	31	77	26	17	7	207	6
Pct 7341	Election Day	7341	1	908	260	28.63	12	77	23	14	85	36	6	17	2	25	15	6	7	47	21	32	69	11	16	3	250	6
Pct 7341	VBM	7341	1	908	401	44.16	37	127	37	23	122	76	6	39	3	63	9	20	11	74	42	33	105	19	12	0	327	9
Pct 7342	Election Day	7342	1	947	333	35.16	31	95	30	17	112	39	5	34	2	42	19	5	13	63	26	30	92	14	9	0	300	24
Pct 7342	VBM	7342	1	947	414	43.72	35	123	29	16	133	62	7	47	0	62	11	20	14	97	33	29	112	19	21	0	357	12
