November 6, 2018 General Election

Report generated on: Tuesday, November 27, 2018 at 12:03:50 PM


*** Governor - CALIFORNIA (100)
Precinct Totals
PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	JOHN H. COX	GAVIN NEWSOM	Under Vote	Over Vote
PrecinctName	ReportingType	PrecinctID	Precincts	Registration	Ballots Cast	Turnout (%)	RICARDO LARA	STEVE POIZNER	Under Vote	Over Vote
Pct 1101	Election Day	1101	1	553	126	22.78	87	27	12	0
Pct 1101	VBM	1101	1	553	266	48.10	181	66	19	0
Pct 1102	Election Day	1102	1	995	266	26.73	189	59	18	0
Pct 1102	VBM	1102	1	995	480	48.24	326	129	25	0
Pct 1103	Election Day	1103	1	951	246	25.87	166	55	24	0
Pct 1103	VBM	1103	1	951	445	46.79	281	136	28	0
Pct 1104/1105	Election Day	1104	1	993	249	25.08	171	52	26	0
Pct 1104/1105	VBM	1104	1	993	414	41.69	286	91	37	0
Pct 1106	Election Day	1106	1	765	191	24.97	136	41	14	0
Pct 1106	VBM	1106	1	765	343	44.84	209	105	29	0
Pct 1107	Election Day	1107	1	746	163	21.85	112	36	15	0
Pct 1107	VBM	1107	1	746	336	45.04	209	82	45	0
Pct 1108	Election Day	1108	1	909	232	25.52	160	43	29	0
Pct 1108	VBM	1108	1	909	438	48.18	281	117	40	0
Pct 1109	Election Day	1109	1	798	166	20.80	116	36	14	0
Pct 1109	VBM	1109	1	798	365	45.74	233	96	36	0
Pct 1111	Election Day	1111	1	1002	205	20.46	149	36	20	0
Pct 1111	VBM	1111	1	1002	460	45.91	288	118	52	2
Pct 1112	Election Day	1112	1	769	151	19.64	99	35	17	0
Pct 1112	VBM	1112	1	769	344	44.73	222	89	33	0
Pct 1113	Election Day	1113	1	746	135	18.10	97	27	11	0
Pct 1113	VBM	1113	1	746	360	48.26	208	102	50	0
Pct 1114	Election Day	1114	1	957	226	23.62	158	35	33	0
Pct 1114	VBM	1114	1	957	404	42.22	255	107	41	1
Pct 1115	Election Day	1115	1	895	174	19.44	126	33	15	0
Pct 1115	VBM	1115	1	895	371	41.45	233	99	38	1
Pct 1116	Election Day	1116	1	895	225	25.14	160	46	19	0
Pct 1116	VBM	1116	1	895	376	42.01	244	96	36	0
Pct 1117	Election Day	1117	1	858	185	21.56	124	35	26	0
Pct 1117	VBM	1117	1	858	357	41.61	238	79	40	0
Pct 1118	Election Day	1118	1	1043	213	20.42	153	43	16	1
Pct 1118	VBM	1118	1	1043	476	45.64	301	120	55	0
Pct 1119	Election Day	1119	1	791	165	20.86	111	31	23	0
Pct 1119	VBM	1119	1	791	386	48.80	267	92	27	0
Pct 1121	Election Day	1121	1	691	160	23.15	96	47	17	0
Pct 1121	VBM	1121	1	691	313	45.30	182	82	48	1
Pct 1122	Election Day	1122	1	632	110	17.41	67	29	13	1
Pct 1122	VBM	1122	1	632	310	49.05	168	103	39	0
Pct 1123	Election Day	1123	1	915	179	19.56	130	39	10	0
Pct 1123	VBM	1123	1	915	364	39.78	236	94	34	0
Pct 1124	Election Day	1124	1	819	152	18.56	109	29	14	0
Pct 1124	VBM	1124	1	819	302	36.87	213	62	27	0
Pct 1125	Election Day	1125	1	1047	159	15.19	106	40	13	0
Pct 1125	VBM	1125	1	1047	466	44.51	314	121	31	0
Pct 1126	Election Day	1126	1	922	191	20.72	145	32	14	0
Pct 1126	VBM	1126	1	922	400	43.38	268	88	44	0
Pct 1127	Election Day	1127	1	920	200	21.74	128	48	24	0
Pct 1127	VBM	1127	1	920	382	41.52	240	96	46	0
Pct 1128	Election Day	1128	1	838	154	18.38	105	35	14	0
Pct 1128	VBM	1128	1	838	362	43.20	230	101	31	0
Pct 1129	Election Day	1129	1	980	227	23.16	146	55	26	0
Pct 1129	VBM	1129	1	980	416	42.45	289	98	29	0
Pct 1131	Election Day	1131	1	797	132	16.56	87	30	15	0
Pct 1131	VBM	1131	1	797	371	46.55	220	112	39	0
Pct 1132	Election Day	1132	1	969	179	18.47	124	39	16	0
Pct 1132	VBM	1132	1	969	427	44.07	270	108	48	1
Pct 1133	Election Day	1133	1	863	161	18.66	105	44	12	0
Pct 1133	VBM	1133	1	863	410	47.51	253	116	41	0
Pct 1134	Election Day	1134	1	759	170	22.40	123	26	21	0
Pct 1134	VBM	1134	1	759	318	41.90	202	71	45	0
Pct 1135	Election Day	1135	1	540	87	16.11	65	12	10	0
Pct 1135	VBM	1135	1	540	295	54.63	169	96	30	0
Pct 1136	Election Day	1136	1	829	144	17.37	91	37	16	0
Pct 1136	VBM	1136	1	829	412	49.70	256	114	42	0
Pct 1141	Election Day	1141	1	1041	223	21.42	166	40	17	0
Pct 1141	VBM	1141	1	1041	484	46.49	339	105	40	0
Pct 1142	Election Day	1142	1	861	175	20.33	133	33	9	0
Pct 1142	VBM	1142	1	861	393	45.64	262	97	34	0
Pct 1143	Election Day	1143	1	1034	229	22.15	179	40	10	0
Pct 1143	VBM	1143	1	1034	440	42.55	282	115	43	0
Pct 1144	Election Day	1144	1	907	205	22.60	144	49	11	1
Pct 1144	VBM	1144	1	907	387	42.67	262	84	41	0
Pct 1145	Election Day	1145	1	888	189	21.28	133	38	17	1
Pct 1145	VBM	1145	1	888	461	51.91	310	111	40	0
Pct 1146	Election Day	1146	1	1011	186	18.40	129	41	16	0
Pct 1146	VBM	1146	1	1011	454	44.91	314	85	54	1
Pct 1147	Election Day	1147	1	877	210	23.95	151	42	17	0
Pct 1147	VBM	1147	1	877	396	45.15	267	91	38	0
Pct 1148	Election Day	1148	1	962	196	20.37	140	36	20	0
Pct 1148	VBM	1148	1	962	444	46.15	276	120	46	2
Pct 1149	Election Day	1149	1	907	210	23.15	142	48	20	0
Pct 1149	VBM	1149	1	907	407	44.87	267	103	37	0
Pct 1151 MB	Election Day	1151	1	0	0	0.00	0	0	0	0
Pct 1151 MB	VBM	1151	1	0	0	0.00	0	0	0	0
Pct 1152	Election Day	1152	1	864	198	22.92	141	40	17	0
Pct 1152	VBM	1152	1	864	388	44.91	272	83	33	0
Pct 1153	Election Day	1153	1	951	210	22.08	127	59	23	1
Pct 1153	VBM	1153	1	951	415	43.64	254	96	64	1
Pct 1154 MB	Election Day	1154	1	0	0	0.00	0	0	0	0
Pct 1154 MB	VBM	1154	1	0	0	0.00	0	0	0	0
Pct 7001	Election Day	7001	1	776	176	22.68	122	36	16	0
Pct 7001	VBM	7001	1	776	429	55.28	289	96	44	0
Pct 7002	Election Day	7002	1	706	176	24.93	121	38	17	0
Pct 7002	VBM	7002	1	706	332	47.03	214	96	22	0
Pct 7003	Election Day	7003	1	884	238	26.92	153	63	22	0
Pct 7003	VBM	7003	1	884	498	56.33	321	141	35	1
Pct 7004	Election Day	7004	1	881	241	27.36	156	65	19	0
Pct 7004	VBM	7004	1	881	496	56.30	312	146	38	0
Pct 7005	Election Day	7005	1	847	253	29.87	178	53	22	0
Pct 7005	VBM	7005	1	847	480	56.67	324	118	38	0
Pct 7006	Election Day	7006	1	917	254	27.70	185	46	23	0
Pct 7006	VBM	7006	1	917	442	48.20	323	87	31	1
Pct 7007	Election Day	7007	1	949	283	29.82	197	65	20	1
Pct 7007	VBM	7007	1	949	516	54.37	346	132	37	1
Pct 7008	Election Day	7008	1	932	264	28.33	182	63	18	0
Pct 7008	VBM	7008	1	932	546	58.58	346	157	42	0
Pct 7009	Election Day	7009	1	905	185	20.44	125	45	15	0
Pct 7009	VBM	7009	1	905	513	56.69	370	116	27	0
Pct 7011	Election Day	7011	1	985	204	20.71	145	42	17	0
Pct 7011	VBM	7011	1	985	294	29.85	205	60	29	0
Pct 7012	Election Day	7012	1	1109	313	28.22	211	79	23	0
Pct 7012	VBM	7012	1	1109	594	53.56	373	177	44	0
Pct 7013	Election Day	7013	1	956	267	27.93	165	70	32	0
Pct 7013	VBM	7013	1	956	501	52.41	309	160	32	0
Pct 7014	Election Day	7014	1	1460	367	25.14	238	96	33	0
Pct 7014	VBM	7014	1	1460	802	54.93	518	220	64	0
Pct 7015 MB	Election Day	7015	1	95	2	2.11	2	0	0	0
Pct 7015 MB	VBM	7015	1	95	44	46.32	33	6	5	0
Pct 7016	Election Day	7016	1	918	171	18.63	116	32	23	0
Pct 7016	VBM	7016	1	918	280	30.50	178	64	37	1
Pct 7017	Election Day	7017	1	754	149	19.76	110	26	13	0
Pct 7017	VBM	7017	1	754	252	33.42	195	36	21	0
Pct 7018	Election Day	7018	1	977	155	15.86	109	32	14	0
Pct 7018	VBM	7018	1	977	448	45.85	287	100	61	0
Pct 7019	Election Day	7019	1	899	182	20.24	134	29	19	0
Pct 7019	VBM	7019	1	899	413	45.94	276	92	45	0
Pct 7021	Election Day	7021	1	947	184	19.43	128	32	24	0
Pct 7021	VBM	7021	1	947	305	32.21	219	59	27	0
Pct 7022	Election Day	7022	1	945	215	22.75	158	32	24	1
Pct 7022	VBM	7022	1	945	352	37.25	249	70	33	0
Pct 7023	Election Day	7023	1	928	178	19.18	135	32	11	0
Pct 7023	VBM	7023	1	928	400	43.10	282	79	38	1
Pct 7024	Election Day	7024	1	414	70	16.91	50	12	8	0
Pct 7024	VBM	7024	1	414	78	18.84	45	26	7	0
Pct 7025	Election Day	7025	1	477	85	17.82	66	11	8	0
Pct 7025	VBM	7025	1	477	128	26.83	95	25	8	0
Pct 7026	Election Day	7026	1	1011	149	14.74	104	24	21	0
Pct 7026	VBM	7026	1	1011	455	45.00	251	136	68	0
Pct 7027	Election Day	7027	1	869	195	22.44	125	42	28	0
Pct 7027	VBM	7027	1	869	353	40.62	249	68	36	0
Pct 7028	Election Day	7028	1	850	213	25.06	165	35	13	0
Pct 7028	VBM	7028	1	850	282	33.18	222	45	14	1
Pct 7029	Election Day	7029	1	901	184	20.42	129	27	28	0
Pct 7029	VBM	7029	1	901	251	27.86	190	49	12	0
Pct 7030	Election Day	7030	1	759	119	15.68	73	34	12	0
Pct 7030	VBM	7030	1	759	357	47.04	185	116	55	1
Pct 7031	Election Day	7031	1	641	91	14.20	60	18	13	0
Pct 7031	VBM	7031	1	641	309	48.21	194	84	31	0
Pct 7032	Election Day	7032	1	904	173	19.14	110	38	23	1
Pct 7032	VBM	7032	1	904	316	34.96	205	78	33	0
Pct 7033	Election Day	7033	1	798	191	23.93	135	39	17	0
Pct 7033	VBM	7033	1	798	247	30.95	178	45	24	0
Pct 7034	Election Day	7034	1	958	197	20.56	137	29	31	0
Pct 7034	VBM	7034	1	958	201	20.98	148	34	19	0
Pct 7035	Election Day	7035	1	606	122	20.13	89	28	5	0
Pct 7035	VBM	7035	1	606	262	43.23	170	74	18	0
Pct 7036	Election Day	7036	1	921	117	12.70	86	23	8	0
Pct 7036	VBM	7036	1	921	342	37.13	205	106	30	1
Pct 7037	Election Day	7037	1	735	135	18.37	80	25	30	0
Pct 7037	VBM	7037	1	735	98	13.33	61	24	13	0
Pct 7038	Election Day	7038	1	911	135	14.82	94	23	18	0
Pct 7038	VBM	7038	1	911	351	38.53	214	96	40	1
Pct 7039	Election Day	7039	1	784	178	22.70	117	46	15	0
Pct 7039	VBM	7039	1	784	306	39.03	193	84	29	0
Pct 7041 MB	Election Day	7041	1	61	2	3.28	2	0	0	0
Pct 7041 MB	VBM	7041	1	61	33	54.10	19	12	2	0
Pct 7042	Election Day	7042	1	639	118	18.47	84	27	7	0
Pct 7042	VBM	7042	1	639	258	40.38	179	51	28	0
Pct 7043	Election Day	7043	1	957	176	18.39	128	37	11	0
Pct 7043	VBM	7043	1	957	404	42.22	286	77	41	0
Pct 7044	Election Day	7044	1	827	167	20.19	111	31	23	2
Pct 7044	VBM	7044	1	827	193	23.34	120	59	14	0
Pct 7045	Election Day	7045	1	779	120	15.40	65	34	21	0
Pct 7045	VBM	7045	1	779	344	44.16	197	99	48	0
Pct 7046	Election Day	7046	1	402	94	23.38	71	13	10	0
Pct 7046	VBM	7046	1	402	175	43.53	99	52	24	0
Pct 7047	Election Day	7047	1	823	119	14.46	83	22	14	0
Pct 7047	VBM	7047	1	823	388	47.14	249	95	44	0
Pct 7048	Election Day	7048	1	858	150	17.48	112	18	17	0
Pct 7048	VBM	7048	1	858	318	37.06	218	67	33	0
Pct 7049	Election Day	7049	1	792	173	21.84	95	48	30	0
Pct 7049	VBM	7049	1	792	305	38.51	160	91	54	0
Pct 7051	Election Day	7051	1	861	114	13.24	64	28	22	0
Pct 7051	VBM	7051	1	861	380	44.13	204	103	73	0
Pct 7052	Election Day	7052	1	852	161	18.90	99	41	21	0
Pct 7052	VBM	7052	1	852	402	47.18	231	115	56	0
Pct 7053	Election Day	7053	1	548	102	18.61	64	25	13	0
Pct 7053	VBM	7053	1	548	278	50.73	157	97	24	0
Pct 7054	Election Day	7054	1	1073	215	20.04	160	44	11	0
Pct 7054	VBM	7054	1	1073	410	38.21	291	84	35	0
Pct 7055	Election Day	7055	1	808	190	23.51	132	41	17	0
Pct 7055	VBM	7055	1	808	440	54.46	269	126	45	0
Pct 7101 MB	Election Day	7101	1	155	5	3.23	2	1	2	0
Pct 7101 MB	VBM	7101	1	155	120	77.42	77	34	8	0
Pct 7201	Election Day	7201	1	936	245	26.18	144	74	27	0
Pct 7201	VBM	7201	1	936	518	55.34	280	190	48	0
Pct 7202	Election Day	7202	1	850	227	26.71	122	83	22	0
Pct 7202	VBM	7202	1	850	431	50.71	218	171	42	0
Pct 7203	Election Day	7203	1	921	291	31.60	175	100	13	2
Pct 7203	VBM	7203	1	921	423	45.93	244	143	35	1
Pct 7204	Election Day	7204	1	918	233	25.38	137	69	27	0
Pct 7204	VBM	7204	1	918	531	57.84	292	206	32	1
Pct 7205	Election Day	7205	1	875	251	28.69	133	89	29	0
Pct 7205	VBM	7205	1	875	485	55.43	221	218	46	0
Pct 7206	Election Day	7206	1	378	135	35.71	93	33	9	0
Pct 7206	VBM	7206	1	378	191	50.53	109	61	21	0
Pct 7207	Election Day	7207	1	812	196	24.14	135	46	15	0
Pct 7207	VBM	7207	1	812	434	53.45	239	132	63	0
Pct 7208	Election Day	7208	1	600	111	18.50	76	25	10	0
Pct 7208	VBM	7208	1	600	328	54.67	182	119	27	0
Pct 7209	Election Day	7209	1	626	107	17.09	58	39	10	0
Pct 7209	VBM	7209	1	626	423	67.57	225	160	38	0
Pct 7301	Election Day	7301	1	1016	228	22.44	142	51	35	0
Pct 7301	VBM	7301	1	1016	435	42.81	237	137	60	1
Pct 7302	Election Day	7302	1	814	188	23.10	97	76	15	0
Pct 7302	VBM	7302	1	814	458	56.27	257	159	42	0
Pct 7303	Election Day	7303	1	1042	281	26.97	163	86	32	0
Pct 7303	VBM	7303	1	1042	482	46.26	272	164	46	0
Pct 7304	Election Day	7304	1	1002	278	27.74	174	74	30	0
Pct 7304	VBM	7304	1	1002	493	49.20	254	189	50	0
Pct 7305	Election Day	7305	1	871	240	27.55	141	79	20	0
Pct 7305	VBM	7305	1	871	460	52.81	229	177	54	0
Pct 7306	Election Day	7306	1	1056	317	30.02	191	90	36	0
Pct 7306	VBM	7306	1	1056	498	47.16	283	160	55	0
Pct 7307	Election Day	7307	1	767	210	27.38	143	46	21	0
Pct 7307	VBM	7307	1	767	346	45.11	191	121	33	1
Pct 7308	Election Day	7308	1	603	177	29.35	112	44	21	0
Pct 7308	VBM	7308	1	603	313	51.91	166	117	30	0
Pct 7309	Election Day	7309	1	884	263	29.75	158	74	31	0
Pct 7309	VBM	7309	1	884	439	49.66	242	149	48	0
Pct 7311	Election Day	7311	1	917	268	29.23	173	75	20	0
Pct 7311	VBM	7311	1	917	448	48.85	260	145	43	0
Pct 7312	Election Day	7312	1	821	203	24.73	107	75	21	0
Pct 7312	VBM	7312	1	821	470	57.25	217	200	53	0
Pct 7313	Election Day	7313	1	968	225	23.24	151	53	19	1
Pct 7313	VBM	7313	1	968	485	50.10	253	164	68	0
Pct 7314	Election Day	7314	1	787	125	15.88	73	31	21	0
Pct 7314	VBM	7314	1	787	271	34.43	150	68	53	0
Pct 7315	Election Day	7315	1	760	220	28.95	142	49	29	0
Pct 7315	VBM	7315	1	760	282	37.11	167	79	36	0
Pct 7316	Election Day	7316	1	853	205	24.03	136	45	24	0
Pct 7316	VBM	7316	1	853	367	43.02	202	115	49	1
Pct 7317	Election Day	7317	1	904	189	20.91	120	49	20	0
Pct 7317	VBM	7317	1	904	454	50.22	247	154	53	0
Pct 7318	Election Day	7318	1	727	179	24.62	101	47	31	0
Pct 7318	VBM	7318	1	727	390	53.65	222	123	44	1
Pct 7319	Election Day	7319	1	1079	301	27.90	196	74	31	0
Pct 7319	VBM	7319	1	1079	516	47.82	296	166	53	1
Pct 7321	Election Day	7321	1	671	149	22.21	92	31	26	0
Pct 7321	VBM	7321	1	671	286	42.62	157	85	44	0
Pct 7322	Election Day	7322	1	874	65	7.44	36	12	16	1
Pct 7322	VBM	7322	1	874	337	38.56	180	76	81	0
Pct 7323	Election Day	7323	1	950	234	24.63	135	75	24	0
Pct 7323	VBM	7323	1	950	455	47.89	247	157	51	0
Pct 7324	Election Day	7324	1	755	190	25.17	111	51	28	0
Pct 7324	VBM	7324	1	755	364	48.21	216	103	44	1
Pct 7325	Election Day	7325	1	904	243	26.88	137	67	39	0
Pct 7325	VBM	7325	1	904	436	48.23	249	139	48	0
Pct 7326	Election Day	7326	1	876	200	22.83	129	54	17	0
Pct 7326	VBM	7326	1	876	430	49.09	222	148	60	0
Pct 7327	Election Day	7327	1	699	71	10.16	37	19	15	0
Pct 7327	VBM	7327	1	699	276	39.48	150	75	51	0
Pct 7328	Election Day	7328	1	973	94	9.66	57	19	18	0
Pct 7328	VBM	7328	1	973	394	40.49	211	90	93	0
Pct 7329	Election Day	7329	1	640	112	17.50	57	42	13	0
Pct 7329	VBM	7329	1	640	321	50.16	151	132	38	0
Pct 7331	Election Day	7331	1	852	213	25.00	96	91	25	1
Pct 7331	VBM	7331	1	852	461	54.11	242	183	36	0
Pct 7332	Election Day	7332	1	834	225	26.98	140	61	24	0
Pct 7332	VBM	7332	1	834	364	43.65	239	92	33	0
Pct 7333	Election Day	7333	1	1044	298	28.54	189	77	32	0
Pct 7333	VBM	7333	1	1044	543	52.01	325	165	53	0
Pct 7334	Election Day	7334	1	881	199	22.59	128	50	21	0
Pct 7334	VBM	7334	1	881	462	52.44	284	122	56	0
Pct 7335	Election Day	7335	1	970	225	23.20	164	44	17	0
Pct 7335	VBM	7335	1	970	523	53.92	285	187	51	0
Pct 7336	Election Day	7336	1	955	238	24.92	151	61	26	0
Pct 7336	VBM	7336	1	955	523	54.76	279	197	47	0
Pct 7337	Election Day	7337	1	851	179	21.03	85	77	17	0
Pct 7337	VBM	7337	1	851	464	54.52	232	180	52	0
Pct 7338	Election Day	7338	1	915	153	16.72	87	47	19	0
Pct 7338	VBM	7338	1	915	426	46.56	213	122	91	0
Pct 7339	Election Day	7339	1	669	174	26.01	115	40	19	0
Pct 7339	VBM	7339	1	669	309	46.19	196	83	30	0
Pct 7341	Election Day	7341	1	908	260	28.63	175	61	24	0
Pct 7341	VBM	7341	1	908	401	44.16	246	118	37	0
Pct 7342	Election Day	7342	1	947	334	35.27	218	87	29	0
Pct 7342	VBM	7342	1	947	414	43.72	249	129	35	1
Pct 7343	Election Day	7343	1	731	234	32.01	166	47	21	0
Pct 7343	VBM	7343	1	731	316	43.23	207	82	27	0
Pct 7344	Election Day	7344	1	1110	291	26.22	193	77	20	1
Pct 7344	VBM	7344	1	1110	538	48.47	350	150	38	0
Pct 7345	Election Day	7345	1	1141	329	28.83	226	86	16	0
Pct 7345	VBM	7345	1	1141	521	45.66	345	140	36	0
Pct 7346	Election Day	7346	1	920	250	27.17	173	56	21	0
Pct 7346	VBM	7346	1	920	384	41.74	273	88	23	0
Pct 7347	Election Day	7347	1	1040	241	23.17	174	43	24	0
Pct 7347	VBM	7347	1	1040	480	46.15	343	91	44	2
Pct 7348	Election Day	7348	1	861	210	24.39	137	52	21	0
Pct 7348	VBM	7348	1	861	353	41.00	240	75	38	0
Pct 7349	Election Day	7349	1	957	248	25.91	159	73	16	0
Pct 7349	VBM	7349	1	957	427	44.62	256	123	48	0
Pct 7501	Election Day	7501	1	565	172	30.44	113	46	13	0
Pct 7501	VBM	7501	1	565	308	54.51	161	126	21	0
Pct 7502	Election Day	7502	1	784	180	22.96	106	52	21	0
Pct 7502	VBM	7502	1	784	447	57.02	266	138	43	0
Pct 7503	Election Day	7503	1	764	208	27.23	132	53	23	0
Pct 7503	VBM	7503	1	764	388	50.79	226	125	37	0
Pct 7504	Election Day	7504	1	503	112	22.27	72	28	12	0
Pct 7504	VBM	7504	1	503	222	44.14	144	61	17	0
Pct 7505	Election Day	7505	1	869	158	18.18	90	48	20	0
Pct 7505	VBM	7505	1	869	532	61.22	301	174	57	0
Pct 7506	Election Day	7506	1	999	226	22.62	166	43	16	1
Pct 7506	VBM	7506	1	999	473	47.35	304	128	41	0
Pct 7507	Election Day	7507	1	955	211	22.09	143	39	28	1
Pct 7507	VBM	7507	1	955	344	36.02	231	81	30	2
Pct 7508	Election Day	7508	1	727	154	21.18	101	34	19	0
Pct 7508	VBM	7508	1	727	427	58.73	250	136	41	0
Pct 7509/7511	Election Day	7509	1	932	235	25.21	160	57	16	0
Pct 7509/7511	VBM	7509	1	932	470	50.43	339	102	26	2
Pct 7512	Election Day	7512	1	612	150	24.51	85	51	14	0
Pct 7512	VBM	7512	1	612	283	46.24	170	92	21	0
Pct 7513	Election Day	7513	1	818	225	27.51	149	42	33	1
Pct 7513	VBM	7513	1	818	315	38.51	204	80	29	2
Pct 7514	Election Day	7514	1	874	140	16.02	102	23	14	1
Pct 7514	VBM	7514	1	874	305	34.90	204	61	40	0
Pct 7515	Election Day	7515	1	869	212	24.40	154	31	27	0
Pct 7515	VBM	7515	1	869	389	44.76	262	90	37	0
Pct 7516	Election Day	7516	1	922	172	18.66	116	46	10	0
Pct 7516	VBM	7516	1	922	538	58.35	342	144	51	1
Pct 7517	Election Day	7517	1	863	289	33.49	218	50	21	0
Pct 7517	VBM	7517	1	863	410	47.51	280	99	31	0
Pct 7518	Election Day	7518	1	950	309	32.53	225	60	24	0
Pct 7518	VBM	7518	1	950	480	50.53	330	109	40	1
Pct 7519	Election Day	7519	1	737	224	30.39	171	42	11	0
Pct 7519	VBM	7519	1	737	355	48.17	237	86	32	0
Pct 7521	Election Day	7521	1	812	292	35.96	206	55	31	0
Pct 7521	VBM	7521	1	812	354	43.60	243	89	22	0
Pct 7522	Election Day	7522	1	764	207	27.09	154	42	11	0
Pct 7522	VBM	7522	1	764	397	51.96	292	89	16	0
Pct 7523	Election Day	7523	1	747	275	36.81	203	50	22	0
Pct 7523	VBM	7523	1	747	359	48.06	247	86	26	0
Pct 7524	Election Day	7524	1	615	181	29.43	122	36	23	0
Pct 7524	VBM	7524	1	615	262	42.60	180	62	20	0
Pct 7525	Election Day	7525	1	800	205	25.62	152	37	16	0
Pct 7525	VBM	7525	1	800	341	42.62	233	79	29	0
Pct 7526	Election Day	7526	1	1011	292	28.88	189	77	25	1
Pct 7526	VBM	7526	1	1011	552	54.60	373	128	51	0
Pct 7527/7528	Election Day	7527	1	725	211	29.10	132	58	20	1
Pct 7527/7528	VBM	7527	1	725	339	46.76	239	70	29	1
Pct 7529	Election Day	7529	1	948	295	31.12	208	60	27	0
Pct 7529	VBM	7529	1	948	486	51.27	354	103	29	0
Pct 7531	Election Day	7531	1	865	228	26.36	174	45	9	0
Pct 7531	VBM	7531	1	865	442	51.10	318	95	29	0
Pct 7532	Election Day	7532	1	852	246	28.87	173	47	26	0
Pct 7532	VBM	7532	1	852	398	46.71	252	118	27	1
Pct 7533	Election Day	7533	1	1015	357	35.17	269	70	18	0
Pct 7533	VBM	7533	1	1015	490	48.28	324	125	41	0
Pct 7534	Election Day	7534	1	936	322	34.40	238	60	24	0
Pct 7534	VBM	7534	1	936	415	44.34	281	103	31	0
Pct 7535	Election Day	7535	1	767	262	34.16	190	55	17	0
Pct 7535	VBM	7535	1	767	387	50.46	275	85	27	0
Pct 7536	Election Day	7536	1	863	291	33.72	213	56	22	0
Pct 7536	VBM	7536	1	863	421	48.78	309	91	21	0
Pct 7537	Election Day	7537	1	752	240	31.91	177	44	19	0
Pct 7537	VBM	7537	1	752	363	48.27	261	77	25	0
Pct 7538	Election Day	7538	1	771	246	31.91	184	52	10	0
Pct 7538	VBM	7538	1	771	400	51.88	286	87	27	0
Pct 7539	Election Day	7539	1	922	330	35.79	258	42	30	0
Pct 7539	VBM	7539	1	922	428	46.42	297	91	40	0
Pct 7541	Election Day	7541	1	805	248	30.81	187	49	12	0
Pct 7541	VBM	7541	1	805	400	49.69	293	78	29	0
Pct 7542	Election Day	7542	1	821	272	33.13	203	49	20	0
Pct 7542	VBM	7542	1	821	389	47.38	287	79	23	0
Pct 7543	Election Day	7543	1	909	216	23.76	165	34	16	1
Pct 7543	VBM	7543	1	909	467	51.38	338	99	30	0
Pct 7544	Election Day	7544	1	898	258	28.73	181	52	25	0
Pct 7544	VBM	7544	1	898	479	53.34	344	105	30	0
Pct 7545	Election Day	7545	1	918	273	29.74	197	58	18	0
Pct 7545	VBM	7545	1	918	480	52.29	314	120	46	0
Pct 7546	Election Day	7546	1	982	304	30.96	213	61	30	0
Pct 7546	VBM	7546	1	982	517	52.65	371	116	29	1
Pct 7547	Election Day	7547	1	1029	315	30.61	223	63	29	0
Pct 7547	VBM	7547	1	1029	505	49.08	358	103	44	0
Pct 7548	Election Day	7548	1	1073	319	29.73	231	59	28	0
Pct 7548	VBM	7548	1	1073	512	47.72	331	151	30	0
Pct 7549	Election Day	7549	1	811	215	26.51	142	51	22	0
Pct 7549	VBM	7549	1	811	431	53.14	273	114	44	0
Pct 7551	Election Day	7551	1	741	239	32.25	167	53	19	0
Pct 7551	VBM	7551	1	741	394	53.17	283	90	21	0
Pct 7552	Election Day	7552	1	727	241	33.15	168	54	19	0
Pct 7552	VBM	7552	1	727	361	49.66	242	85	34	0
Pct 7553 MB	Election Day	7553	1	180	6	3.33	4	2	0	0
Pct 7553 MB	VBM	7553	1	180	126	70.00	79	38	9	0
Pct 7554	Election Day	7554	1	808	247	30.57	155	71	21	0
Pct 7554	VBM	7554	1	808	442	54.70	277	126	39	0
Pct 7555	Election Day	7555	1	886	290	32.73	199	68	23	0
Pct 7555	VBM	7555	1	886	459	51.81	288	142	28	1
Pct 7556/7557	Election Day	7556	1	969	275	28.38	176	80	19	0
Pct 7556/7557	VBM	7556	1	969	573	59.13	365	180	28	0
Pct 7601	Election Day	7601	1	767	191	24.90	130	46	15	0
Pct 7601	VBM	7601	1	767	290	37.81	202	58	29	1
Pct 7602	Election Day	7602	1	901	213	23.64	151	41	21	0
Pct 7602	VBM	7602	1	901	379	42.06	269	78	32	0
Pct 7603	Election Day	7603	1	830	250	30.12	184	46	20	0
Pct 7603	VBM	7603	1	830	376	45.30	270	71	34	1
Pct 7604	Election Day	7604	1	954	266	27.88	186	53	27	0
Pct 7604	VBM	7604	1	954	352	36.90	255	75	22	0
Pct 7605	Election Day	7605	1	648	120	18.52	81	24	15	0
Pct 7605	VBM	7605	1	648	203	31.33	149	33	20	1
Pct 7606	Election Day	7606	1	924	205	22.19	132	48	25	0
Pct 7606	VBM	7606	1	924	330	35.71	218	76	36	0
Pct 7607	Election Day	7607	1	960	215	22.40	153	42	20	0
Pct 7607	VBM	7607	1	960	407	42.40	284	98	25	0
Pct 7608	Election Day	7608	1	392	70	17.86	48	15	7	0
Pct 7608	VBM	7608	1	392	136	34.69	77	36	23	0
Pct 7609	Election Day	7609	1	926	120	12.96	70	32	17	1
Pct 7609	VBM	7609	1	926	352	38.01	219	70	63	0
Pct 7611	Election Day	7611	1	755	126	16.69	67	38	21	0
Pct 7611	VBM	7611	1	755	269	35.63	144	68	57	0
